timestamp,vibration_sensor,temperature_sensor,pressure_sensor,rpm_sensor,bearing_wear_sensor,health_status,actual_remaining_life,timeline,RMS,RollingMean,RollingSTD,RMS_Diff,EMA,Predicted_RUL,Actual_RUL
1450,4.971,90.24,139.77,1138.67,50.68,Critical,63,1422,4.236,3.845,0.102,0.119,4.056,67.45,57.79
1451,4.888,86.66,149.58,1115.8,50.34,Critical,62,1423,4.153,3.781,0.088,0.149,3.998,67.83,62.11
1452,4.912,90.35,141.4,1101.3,48.9,Critical,62,1424,4.136,3.849,0.099,0.129,4.046,61.89,63.51
1453,5.126,94.31,145.74,1119.53,49.24,Critical,62,1425,4.291,4.018,0.1,0.126,4.193,58.38,65.27
1454,4.991,90.88,141.85,1139.07,52.1,Critical,62,1426,4.247,3.899,0.098,0.152,4.028,61.91,64.93
1455,4.903,93.92,139.58,1121.77,52.04,Critical,62,1427,4.134,3.818,0.1,0.111,3.955,62.34,62.09
1456,5.041,94.95,139.76,1129.53,50.27,Critical,62,1428,4.361,3.961,0.101,0.135,4.11,59.22,62.39
1457,5.065,90.6,142.73,1120.54,43.72,Critical,62,1429,4.306,3.963,0.093,0.108,4.067,64.29,65.95
1458,5.058,87.78,144.92,1109.87,47.55,Critical,62,1430,4.276,3.973,0.107,0.124,4.094,63.39,63.14
1459,5.036,87.95,142.43,1099.6,48.73,Critical,62,1431,4.269,3.926,0.09,0.103,3.995,61.61,61.14
1460,4.816,94.49,139.81,1161.57,52.43,Critical,61,1432,3.996,3.76,0.094,0.082,3.843,63.32,65.04
1461,5.008,92.01,142.34,1168.07,53.61,Critical,61,1433,4.227,3.826,0.077,0.146,4.055,61.55,57.42
1462,4.812,90.48,143.04,1115.89,46.62,Critical,61,1434,4.051,3.802,0.1,0.135,3.862,52.14,59.95
1463,4.801,92.11,152.29,1143.08,54.94,Critical,61,1435,4.109,3.72,0.102,0.153,3.962,59.27,61.51
1464,4.736,93.32,147.11,1126.54,47.47,Critical,61,1436,4.044,3.711,0.099,0.129,3.829,63.99,62.47
1465,4.792,88.75,141.7,1143.82,49.28,Critical,61,1437,4.041,3.748,0.095,0.14,3.895,60.05,61.46
1466,5.07,89.88,143.68,1123.49,49.91,Critical,61,1438,4.277,3.959,0.109,0.112,4.054,57.13,58.66
1467,4.986,87.81,141.6,1140.56,49.9,Critical,61,1439,4.219,3.897,0.099,0.123,4.03,67.71,62.62
1468,5.215,90.1,142.25,1091.65,47.22,Critical,60,1440,4.528,4.047,0.118,0.108,4.182,58.98,59.87
1469,5.031,92.49,141.27,1121.47,48.32,Critical,60,1441,4.231,3.889,0.109,0.099,4.14,58.97,58.45
1470,5.011,95.09,145.89,1137.2,51.43,Critical,60,1442,4.174,3.888,0.089,0.145,4.044,62.54,61.07
1471,4.822,89.93,146.43,1105.11,49.33,Critical,60,1443,4.06,3.749,0.098,0.115,3.867,60.86,58.31
1472,4.83,89.07,142.33,1147.94,52.39,Critical,60,1444,4.069,3.853,0.089,0.143,3.883,57.39,58.51
1473,4.924,92.89,144.59,1100.6,46.92,Critical,60,1445,4.14,3.836,0.096,0.113,3.999,66.79,58.99
1474,4.88,92.86,140.92,1140.77,47.53,Critical,60,1446,4.24,3.82,0.092,0.118,3.932,64.12,57.46
1475,4.855,90.08,142.56,1117.12,45.85,Critical,60,1447,4.107,3.783,0.092,0.138,3.969,59.76,60.46
1476,4.678,90.45,145.64,1113.16,47.53,Critical,59,1448,4.09,3.722,0.103,0.145,3.7,56.64,58.06
1477,4.912,90.3,134.99,1133.25,50.36,Critical,59,1449,4.255,3.8,0.09,0.087,3.967,61.7,57.78
1478,5.2,90.9,143.1,1089.37,49.82,Critical,59,1450,4.321,4.084,0.106,0.148,4.171,59.48,60.13
1479,4.998,89.4,135.49,1131.97,48.87,Critical,59,1451,4.22,3.929,0.098,0.108,3.971,55.61,63.79
1480,5.034,92.05,142.14,1116.97,51.79,Critical,59,1452,4.254,3.95,0.095,0.157,4.107,62.74,57.83
1481,5.077,90.82,143.03,1163.88,46.95,Critical,59,1453,4.326,3.978,0.104,0.121,4.196,55.12,61.92
1482,5.098,96.37,137.95,1101.13,52.54,Critical,59,1454,4.239,3.912,0.094,0.131,4.193,58.44,57.78
1483,4.992,92.81,144.05,1118.25,44.97,Critical,59,1455,4.197,3.951,0.101,0.123,4.088,55.61,58.55
1484,4.974,90.56,143.05,1117.86,46.22,Critical,59,1456,4.237,3.827,0.101,0.149,4.018,55.49,58.75
1485,4.86,93.17,142.32,1165.14,51.87,Critical,58,1457,4.123,3.819,0.095,0.129,3.922,60.3,60.87
1486,5.058,94.0,145.54,1136.03,46.82,Critical,58,1458,4.384,4.017,0.097,0.123,4.121,59.65,57.6
1487,4.815,92.48,144.44,1140.25,50.12,Critical,58,1459,4.079,3.795,0.1,0.122,3.893,52.76,57.64
1488,5.05,92.59,147.37,1115.38,50.44,Critical,58,1460,4.332,4.033,0.101,0.113,4.124,63.6,57.35
1489,5.071,94.83,145.87,1124.94,47.85,Critical,58,1461,4.306,3.974,0.108,0.134,4.092,59.67,59.72
1490,5.018,89.69,142.29,1145.35,46.36,Critical,58,1462,4.161,3.974,0.105,0.138,4.022,60.21,58.55
1491,4.785,95.36,143.33,1111.6,48.59,Critical,58,1463,3.966,3.756,0.102,0.126,3.927,53.85,56.81
1492,4.875,91.12,143.07,1132.1,48.67,Critical,58,1464,4.1,3.87,0.124,0.131,3.918,62.43,55.11
1493,4.94,90.1,139.4,1114.2,47.55,Critical,57,1465,4.2,3.854,0.093,0.124,3.992,59.43,56.7
1494,5.081,93.32,144.61,1155.75,47.01,Critical,57,1466,4.295,4.034,0.097,0.087,4.107,57.4,51.77
1495,5.145,90.1,143.9,1115.25,46.66,Critical,57,1467,4.32,3.976,0.111,0.127,4.147,54.2,59.39
1496,5.163,94.86,144.4,1128.0,46.83,Critical,57,1468,4.376,4.0,0.081,0.145,4.154,60.59,58.76
1497,5.057,93.45,141.09,1167.05,49.62,Critical,57,1469,4.314,3.918,0.09,0.137,4.105,54.63,54.12
1498,4.84,94.93,141.12,1111.98,52.74,Critical,57,1470,4.058,3.746,0.092,0.154,4.0,59.25,58.57
1499,4.925,96.83,143.77,1141.63,49.33,Critical,57,1471,4.173,3.908,0.105,0.152,3.999,54.45,55.83
1500,5.01,90.41,139.66,1150.19,48.38,Critical,57,1472,4.265,3.92,0.094,0.152,4.013,57.78,57.49
